,date,zone,new_cases
2525,2020-09-09,zone_6,238
2526,2020-09-09,zone_7,127
2527,2020-09-09,zone_8,493
2528,2020-09-09,zone_9,49
2529,2020-09-09,zone_10,89
2530,2020-09-10,zone_1,73
2531,2020-09-10,zone_2,271
2532,2020-09-10,zone_3,92
2533,2020-09-10,zone_4,156
2534,2020-09-10,zone_5,125
2535,2020-09-10,zone_6,249
2536,2020-09-10,zone_7,67
2537,2020-09-10,zone_8,292
2538,2020-09-10,zone_9,53
2539,2020-09-10,zone_10,84
2540,2020-09-11,zone_1,85
2541,2020-09-11,zone_2,254
2542,2020-09-11,zone_3,64
2543,2020-09-11,zone_4,174
2544,2020-09-11,zone_5,116
2545,2020-09-11,zone_6,269
2546,2020-09-11,zone_7,67
2547,2020-09-11,zone_8,491
2548,2020-09-11,zone_9,57
2549,2020-09-11,zone_10,84
2550,2020-09-12,zone_1,89
2551,2020-09-12,zone_2,264
2552,2020-09-12,zone_3,83
2553,2020-09-12,zone_4,179
2554,2020-09-12,zone_5,126
2555,2020-09-12,zone_6,267
2556,2020-09-12,zone_7,75
2557,2020-09-12,zone_8,283
2558,2020-09-12,zone_9,60
2559,2020-09-12,zone_10,81
2560,2020-09-13,zone_1,86
2561,2020-09-13,zone_2,272
2562,2020-09-13,zone_3,68
2563,2020-09-13,zone_4,171
2564,2020-09-13,zone_5,105
2565,2020-09-13,zone_6,248
2566,2020-09-13,zone_7,62
2567,2020-09-13,zone_8,286
2568,2020-09-13,zone_9,65
2569,2020-09-13,zone_10,133
2570,2020-09-14,zone_1,81
2571,2020-09-14,zone_2,295
2572,2020-09-14,zone_3,81
2573,2020-09-14,zone_4,159
2574,2020-09-14,zone_5,155
2575,2020-09-14,zone_6,255
2576,2020-09-14,zone_7,65
2577,2020-09-14,zone_8,309
2578,2020-09-14,zone_9,56
2579,2020-09-14,zone_10,90
2580,2020-09-15,zone_1,69
2581,2020-09-15,zone_2,275
2582,2020-09-15,zone_3,72
2583,2020-09-15,zone_4,160
2584,2020-09-15,zone_5,137
2585,2020-09-15,zone_6,284
2586,2020-09-15,zone_7,68
2587,2020-09-15,zone_8,294
2588,2020-09-15,zone_9,58
2589,2020-09-15,zone_10,82
2590,2020-09-16,zone_1,69
2591,2020-09-16,zone_2,272
2592,2020-09-16,zone_3,82
2593,2020-09-16,zone_4,167
2594,2020-09-16,zone_5,155
2595,2020-09-16,zone_6,276
2596,2020-09-16,zone_7,79
2597,2020-09-16,zone_8,327
2598,2020-09-16,zone_9,71
2599,2020-09-16,zone_10,86
2600,2020-09-17,zone_1,81
2601,2020-09-17,zone_2,250
2602,2020-09-17,zone_3,85
2603,2020-09-17,zone_4,175
2604,2020-09-17,zone_5,129
2605,2020-09-17,zone_6,266
2606,2020-09-17,zone_7,82
2607,2020-09-17,zone_8,280
2608,2020-09-17,zone_9,54
2609,2020-09-17,zone_10,85
2610,2020-09-18,zone_1,91
2611,2020-09-18,zone_2,294
2612,2020-09-18,zone_3,79
2613,2020-09-18,zone_4,171
2614,2020-09-18,zone_5,126
2615,2020-09-18,zone_6,309
2616,2020-09-18,zone_7,85
2617,2020-09-18,zone_8,313
2618,2020-09-18,zone_9,62
2619,2020-09-18,zone_10,79
2620,2020-09-19,zone_1,83
2621,2020-09-19,zone_2,289
2622,2020-09-19,zone_3,89
2623,2020-09-19,zone_4,176
2624,2020-09-19,zone_5,129
2625,2020-09-19,zone_6,284
2626,2020-09-19,zone_7,75
2627,2020-09-19,zone_8,303
2628,2020-09-19,zone_9,53
2629,2020-09-19,zone_10,105
2630,2020-09-20,zone_1,125
2631,2020-09-20,zone_2,279
2632,2020-09-20,zone_3,98
2633,2020-09-20,zone_4,164
2634,2020-09-20,zone_5,139
2635,2020-09-20,zone_6,281
2636,2020-09-20,zone_7,81
2637,2020-09-20,zone_8,306
2638,2020-09-20,zone_9,63
2639,2020-09-20,zone_10,96
2640,2020-09-21,zone_1,84
2641,2020-09-21,zone_2,282
2642,2020-09-21,zone_3,89
2643,2020-09-21,zone_4,168
2644,2020-09-21,zone_5,135
2645,2020-09-21,zone_6,306
2646,2020-09-21,zone_7,77
2647,2020-09-21,zone_8,301
2648,2020-09-21,zone_9,60
2649,2020-09-21,zone_10,73
2650,2020-09-22,zone_1,67
2651,2020-09-22,zone_2,278
2652,2020-09-22,zone_3,82
2653,2020-09-22,zone_4,178
2654,2020-09-22,zone_5,133
2655,2020-09-22,zone_6,273
2656,2020-09-22,zone_7,85
2657,2020-09-22,zone_8,326
2658,2020-09-22,zone_9,52
2659,2020-09-22,zone_10,86
2660,2020-09-23,zone_1,84
2661,2020-09-23,zone_2,248
2662,2020-09-23,zone_3,80
2663,2020-09-23,zone_4,199
2664,2020-09-23,zone_5,132
2665,2020-09-23,zone_6,269
2666,2020-09-23,zone_7,68
2667,2020-09-23,zone_8,311
2668,2020-09-23,zone_9,64
2669,2020-09-23,zone_10,96
2670,2020-09-24,zone_1,83
2671,2020-09-24,zone_2,284
2672,2020-09-24,zone_3,91
2673,2020-09-24,zone_4,176
2674,2020-09-24,zone_5,152
2675,2020-09-24,zone_6,316
2676,2020-09-24,zone_7,88
2677,2020-09-24,zone_8,294
2678,2020-09-24,zone_9,67
2679,2020-09-24,zone_10,110
2680,2020-09-25,zone_1,84
2681,2020-09-25,zone_2,319
2682,2020-09-25,zone_3,102
2683,2020-09-25,zone_4,175
2684,2020-09-25,zone_5,164
2685,2020-09-25,zone_6,285
2686,2020-09-25,zone_7,82
2687,2020-09-25,zone_8,317
2688,2020-09-25,zone_9,59
2689,2020-09-25,zone_10,86
2690,2020-09-26,zone_1,86
2691,2020-09-26,zone_2,274
2692,2020-09-26,zone_3,92
2693,2020-09-26,zone_4,200
2694,2020-09-26,zone_5,133
2695,2020-09-26,zone_6,306
2696,2020-09-26,zone_7,75
2697,2020-09-26,zone_8,266
2698,2020-09-26,zone_9,52
2699,2020-09-26,zone_10,93
2700,2020-09-27,zone_1,83
2701,2020-09-27,zone_2,308
2702,2020-09-27,zone_3,99
2703,2020-09-27,zone_4,187
2704,2020-09-27,zone_5,137
2705,2020-09-27,zone_6,319
2706,2020-09-27,zone_7,86
2707,2020-09-27,zone_8,418
2708,2020-09-27,zone_9,61
2709,2020-09-27,zone_10,79
2710,2020-09-28,zone_1,87
2711,2020-09-28,zone_2,330
2712,2020-09-28,zone_3,87
2713,2020-09-28,zone_4,179
2714,2020-09-28,zone_5,139
2715,2020-09-28,zone_6,298
2716,2020-09-28,zone_7,81
2717,2020-09-28,zone_8,320
2718,2020-09-28,zone_9,54
2719,2020-09-28,zone_10,87
2720,2020-09-29,zone_1,94
2721,2020-09-29,zone_2,301
2722,2020-09-29,zone_3,100
2723,2020-09-29,zone_4,172
2724,2020-09-29,zone_5,133
2725,2020-09-29,zone_6,284
2726,2020-09-29,zone_7,96
2727,2020-09-29,zone_8,320
2728,2020-09-29,zone_9,48
2729,2020-09-29,zone_10,96
2730,2020-09-30,zone_1,79
2731,2020-09-30,zone_2,304
2732,2020-09-30,zone_3,105
2733,2020-09-30,zone_4,211
2734,2020-09-30,zone_5,140
2735,2020-09-30,zone_6,304
2736,2020-09-30,zone_7,89
2737,2020-09-30,zone_8,313
2738,2020-09-30,zone_9,58
2739,2020-09-30,zone_10,102
2740,2020-10-01,zone_1,94
2741,2020-10-01,zone_2,309
2742,2020-10-01,zone_3,111
2743,2020-10-01,zone_4,177
2744,2020-10-01,zone_5,151
2745,2020-10-01,zone_6,287
2746,2020-10-01,zone_7,82
2747,2020-10-01,zone_8,348
2748,2020-10-01,zone_9,71
2749,2020-10-01,zone_10,80
2750,2020-10-02,zone_1,79
2751,2020-10-02,zone_2,324
2752,2020-10-02,zone_3,97
2753,2020-10-02,zone_4,181
2754,2020-10-02,zone_5,142
2755,2020-10-02,zone_6,310
2756,2020-10-02,zone_7,74
2757,2020-10-02,zone_8,297
2758,2020-10-02,zone_9,59
2759,2020-10-02,zone_10,96
2760,2020-10-03,zone_1,81
2761,2020-10-03,zone_2,292
2762,2020-10-03,zone_3,159
2763,2020-10-03,zone_4,177
2764,2020-10-03,zone_5,129
2765,2020-10-03,zone_6,297
2766,2020-10-03,zone_7,73
2767,2020-10-03,zone_8,305
2768,2020-10-03,zone_9,64
2769,2020-10-03,zone_10,95
2770,2020-10-04,zone_1,91
2771,2020-10-04,zone_2,323
2772,2020-10-04,zone_3,91
2773,2020-10-04,zone_4,172
2774,2020-10-04,zone_5,136
2775,2020-10-04,zone_6,283
2776,2020-10-04,zone_7,74
2777,2020-10-04,zone_8,326
2778,2020-10-04,zone_9,58
2779,2020-10-04,zone_10,98
2780,2020-10-05,zone_1,101
2781,2020-10-05,zone_2,333
2782,2020-10-05,zone_3,98
2783,2020-10-05,zone_4,186
2784,2020-10-05,zone_5,145
2785,2020-10-05,zone_6,308
2786,2020-10-05,zone_7,100
2787,2020-10-05,zone_8,359
2788,2020-10-05,zone_9,51
2789,2020-10-05,zone_10,99
2790,2020-10-06,zone_1,75
2791,2020-10-06,zone_2,268
2792,2020-10-06,zone_3,98
2793,2020-10-06,zone_4,185
2794,2020-10-06,zone_5,145
2795,2020-10-06,zone_6,332
2796,2020-10-06,zone_7,70
2797,2020-10-06,zone_8,315
2798,2020-10-06,zone_9,48
2799,2020-10-06,zone_10,86
2800,2020-10-07,zone_1,91
2801,2020-10-07,zone_2,318
2802,2020-10-07,zone_3,77
2803,2020-10-07,zone_4,219
2804,2020-10-07,zone_5,141
2805,2020-10-07,zone_6,299
2806,2020-10-07,zone_7,76
2807,2020-10-07,zone_8,336
2808,2020-10-07,zone_9,53
2809,2020-10-07,zone_10,119
2810,2020-10-08,zone_1,97
2811,2020-10-08,zone_2,333
2812,2020-10-08,zone_3,100
2813,2020-10-08,zone_4,165
2814,2020-10-08,zone_5,142
2815,2020-10-08,zone_6,328
2816,2020-10-08,zone_7,83
2817,2020-10-08,zone_8,298
2818,2020-10-08,zone_9,68
2819,2020-10-08,zone_10,88
2820,2020-10-09,zone_1,79
2821,2020-10-09,zone_2,333
2822,2020-10-09,zone_3,91
2823,2020-10-09,zone_4,173
2824,2020-10-09,zone_5,138
2825,2020-10-09,zone_6,297
2826,2020-10-09,zone_7,76
2827,2020-10-09,zone_8,357
2828,2020-10-09,zone_9,56
2829,2020-10-09,zone_10,109
2830,2020-10-10,zone_1,98
2831,2020-10-10,zone_2,285
2832,2020-10-10,zone_3,92
2833,2020-10-10,zone_4,210
2834,2020-10-10,zone_5,134
2835,2020-10-10,zone_6,315
2836,2020-10-10,zone_7,105
2837,2020-10-10,zone_8,343
2838,2020-10-10,zone_9,61
2839,2020-10-10,zone_10,99
2840,2020-10-11,zone_1,86
2841,2020-10-11,zone_2,304
2842,2020-10-11,zone_3,117
2843,2020-10-11,zone_4,207
2844,2020-10-11,zone_5,140
2845,2020-10-11,zone_6,321
2846,2020-10-11,zone_7,93
2847,2020-10-11,zone_8,355
2848,2020-10-11,zone_9,62
2849,2020-10-11,zone_10,80
2850,2020-10-12,zone_1,92
2851,2020-10-12,zone_2,339
2852,2020-10-12,zone_3,90
2853,2020-10-12,zone_4,191
2854,2020-10-12,zone_5,147
2855,2020-10-12,zone_6,322
2856,2020-10-12,zone_7,96
2857,2020-10-12,zone_8,364
2858,2020-10-12,zone_9,61
2859,2020-10-12,zone_10,111
2860,2020-10-13,zone_1,92
2861,2020-10-13,zone_2,310
2862,2020-10-13,zone_3,105
2863,2020-10-13,zone_4,205
2864,2020-10-13,zone_5,163
2865,2020-10-13,zone_6,287
2866,2020-10-13,zone_7,87
2867,2020-10-13,zone_8,511
2868,2020-10-13,zone_9,68
2869,2020-10-13,zone_10,111
2870,2020-10-14,zone_1,99
2871,2020-10-14,zone_2,316
2872,2020-10-14,zone_3,106
2873,2020-10-14,zone_4,182
2874,2020-10-14,zone_5,140
2875,2020-10-14,zone_6,327
2876,2020-10-14,zone_7,86
2877,2020-10-14,zone_8,344
2878,2020-10-14,zone_9,62
2879,2020-10-14,zone_10,101
2880,2020-10-15,zone_1,119
2881,2020-10-15,zone_2,326
2882,2020-10-15,zone_3,98
2883,2020-10-15,zone_4,203
2884,2020-10-15,zone_5,163
2885,2020-10-15,zone_6,323
2886,2020-10-15,zone_7,96
2887,2020-10-15,zone_8,353
2888,2020-10-15,zone_9,59
2889,2020-10-15,zone_10,106
2890,2020-10-16,zone_1,90
2891,2020-10-16,zone_2,341
2892,2020-10-16,zone_3,98
2893,2020-10-16,zone_4,199
2894,2020-10-16,zone_5,149
2895,2020-10-16,zone_6,302
2896,2020-10-16,zone_7,83
2897,2020-10-16,zone_8,348
2898,2020-10-16,zone_9,68
2899,2020-10-16,zone_10,134
2900,2020-10-17,zone_1,107
2901,2020-10-17,zone_2,332
2902,2020-10-17,zone_3,111
2903,2020-10-17,zone_4,326
2904,2020-10-17,zone_5,140
2905,2020-10-17,zone_6,304
2906,2020-10-17,zone_7,74
2907,2020-10-17,zone_8,367
2908,2020-10-17,zone_9,68
2909,2020-10-17,zone_10,80
2910,2020-10-18,zone_1,105
2911,2020-10-18,zone_2,342
2912,2020-10-18,zone_3,106
2913,2020-10-18,zone_4,209
2914,2020-10-18,zone_5,123
2915,2020-10-18,zone_6,297
2916,2020-10-18,zone_7,116
2917,2020-10-18,zone_8,387
2918,2020-10-18,zone_9,65
2919,2020-10-18,zone_10,92
2920,2020-10-19,zone_1,89
2921,2020-10-19,zone_2,338
2922,2020-10-19,zone_3,110
2923,2020-10-19,zone_4,180
2924,2020-10-19,zone_5,171
2925,2020-10-19,zone_6,282
2926,2020-10-19,zone_7,84
2927,2020-10-19,zone_8,345
2928,2020-10-19,zone_9,67
2929,2020-10-19,zone_10,94
2930,2020-10-20,zone_1,103
2931,2020-10-20,zone_2,319
2932,2020-10-20,zone_3,100
2933,2020-10-20,zone_4,204
2934,2020-10-20,zone_5,165
2935,2020-10-20,zone_6,286
2936,2020-10-20,zone_7,91
2937,2020-10-20,zone_8,367
2938,2020-10-20,zone_9,62
2939,2020-10-20,zone_10,104
2940,2020-10-21,zone_1,95
2941,2020-10-21,zone_2,354
2942,2020-10-21,zone_3,98
2943,2020-10-21,zone_4,195
2944,2020-10-21,zone_5,155
2945,2020-10-21,zone_6,331
2946,2020-10-21,zone_7,105
2947,2020-10-21,zone_8,424
2948,2020-10-21,zone_9,61
2949,2020-10-21,zone_10,92
2950,2020-10-22,zone_1,111
2951,2020-10-22,zone_2,362
2952,2020-10-22,zone_3,97
2953,2020-10-22,zone_4,206
2954,2020-10-22,zone_5,141
2955,2020-10-22,zone_6,340
2956,2020-10-22,zone_7,91
2957,2020-10-22,zone_8,365
2958,2020-10-22,zone_9,75
2959,2020-10-22,zone_10,96
2960,2020-10-23,zone_1,89
2961,2020-10-23,zone_2,349
2962,2020-10-23,zone_3,112
2963,2020-10-23,zone_4,191
2964,2020-10-23,zone_5,160
2965,2020-10-23,zone_6,339
2966,2020-10-23,zone_7,84
2967,2020-10-23,zone_8,358
2968,2020-10-23,zone_9,65
2969,2020-10-23,zone_10,96
2970,2020-10-24,zone_1,93
2971,2020-10-24,zone_2,327
2972,2020-10-24,zone_3,91
2973,2020-10-24,zone_4,214
2974,2020-10-24,zone_5,145
2975,2020-10-24,zone_6,419
2976,2020-10-24,zone_7,107
2977,2020-10-24,zone_8,387
2978,2020-10-24,zone_9,71
2979,2020-10-24,zone_10,96
2980,2020-10-25,zone_1,73
2981,2020-10-25,zone_2,350
2982,2020-10-25,zone_3,121
2983,2020-10-25,zone_4,219
2984,2020-10-25,zone_5,175
2985,2020-10-25,zone_6,316
2986,2020-10-25,zone_7,102
2987,2020-10-25,zone_8,353
2988,2020-10-25,zone_9,70
2989,2020-10-25,zone_10,102
2990,2020-10-26,zone_1,97
2991,2020-10-26,zone_2,342
2992,2020-10-26,zone_3,104
2993,2020-10-26,zone_4,180
2994,2020-10-26,zone_5,165
2995,2020-10-26,zone_6,330
2996,2020-10-26,zone_7,98
2997,2020-10-26,zone_8,397
2998,2020-10-26,zone_9,137
2999,2020-10-26,zone_10,113
3000,2020-10-27,zone_1,91
3001,2020-10-27,zone_2,335
3002,2020-10-27,zone_3,94
3003,2020-10-27,zone_4,189
3004,2020-10-27,zone_5,172
3005,2020-10-27,zone_6,336
3006,2020-10-27,zone_7,87
3007,2020-10-27,zone_8,385
3008,2020-10-27,zone_9,63
3009,2020-10-27,zone_10,119
3010,2020-10-28,zone_1,102
3011,2020-10-28,zone_2,368
3012,2020-10-28,zone_3,95
3013,2020-10-28,zone_4,193
3014,2020-10-28,zone_5,152
3015,2020-10-28,zone_6,371
3016,2020-10-28,zone_7,95
3017,2020-10-28,zone_8,385
3018,2020-10-28,zone_9,87
3019,2020-10-28,zone_10,106
3020,2020-10-29,zone_1,99
3021,2020-10-29,zone_2,382
3022,2020-10-29,zone_3,116
3023,2020-10-29,zone_4,207
3024,2020-10-29,zone_5,176
3025,2020-10-29,zone_6,333
3026,2020-10-29,zone_7,120
3027,2020-10-29,zone_8,387
3028,2020-10-29,zone_9,81
3029,2020-10-29,zone_10,118
3030,2020-10-30,zone_1,93
3031,2020-10-30,zone_2,335
3032,2020-10-30,zone_3,130
3033,2020-10-30,zone_4,213
3034,2020-10-30,zone_5,171
3035,2020-10-30,zone_6,324
3036,2020-10-30,zone_7,95
3037,2020-10-30,zone_8,383
3038,2020-10-30,zone_9,61
3039,2020-10-30,zone_10,105
3040,2020-10-31,zone_1,88
3041,2020-10-31,zone_2,364
3042,2020-10-31,zone_3,106
3043,2020-10-31,zone_4,212
3044,2020-10-31,zone_5,145
3045,2020-10-31,zone_6,307
3046,2020-10-31,zone_7,81
3047,2020-10-31,zone_8,406
3048,2020-10-31,zone_9,80
3049,2020-10-31,zone_10,112
3050,2020-11-01,zone_1,102
3051,2020-11-01,zone_2,354
3052,2020-11-01,zone_3,117
3053,2020-11-01,zone_4,223
3054,2020-11-01,zone_5,184
3055,2020-11-01,zone_6,369
3056,2020-11-01,zone_7,101
3057,2020-11-01,zone_8,397
3058,2020-11-01,zone_9,71
3059,2020-11-01,zone_10,102
3060,2020-11-02,zone_1,136
3061,2020-11-02,zone_2,361
3062,2020-11-02,zone_3,117
3063,2020-11-02,zone_4,206
3064,2020-11-02,zone_5,173
3065,2020-11-02,zone_6,347
3066,2020-11-02,zone_7,100
3067,2020-11-02,zone_8,407
3068,2020-11-02,zone_9,59
3069,2020-11-02,zone_10,92
3070,2020-11-03,zone_1,119
3071,2020-11-03,zone_2,358
3072,2020-11-03,zone_3,114
3073,2020-11-03,zone_4,226
3074,2020-11-03,zone_5,180
3075,2020-11-03,zone_6,338
3076,2020-11-03,zone_7,98
3077,2020-11-03,zone_8,418
3078,2020-11-03,zone_9,70
3079,2020-11-03,zone_10,111
3080,2020-11-04,zone_1,114
3081,2020-11-04,zone_2,356
3082,2020-11-04,zone_3,108
3083,2020-11-04,zone_4,226
3084,2020-11-04,zone_5,172
3085,2020-11-04,zone_6,324
3086,2020-11-04,zone_7,99
3087,2020-11-04,zone_8,596
3088,2020-11-04,zone_9,68
3089,2020-11-04,zone_10,109
3090,2020-11-05,zone_1,97
3091,2020-11-05,zone_2,352
3092,2020-11-05,zone_3,108
3093,2020-11-05,zone_4,229
3094,2020-11-05,zone_5,175
3095,2020-11-05,zone_6,344
3096,2020-11-05,zone_7,77
3097,2020-11-05,zone_8,380
3098,2020-11-05,zone_9,72
3099,2020-11-05,zone_10,119
3100,2020-11-06,zone_1,102
3101,2020-11-06,zone_2,352
3102,2020-11-06,zone_3,106
3103,2020-11-06,zone_4,231
3104,2020-11-06,zone_5,185
3105,2020-11-06,zone_6,325
3106,2020-11-06,zone_7,91
3107,2020-11-06,zone_8,416
3108,2020-11-06,zone_9,75
3109,2020-11-06,zone_10,105
3110,2020-11-07,zone_1,121
3111,2020-11-07,zone_2,360
3112,2020-11-07,zone_3,111
3113,2020-11-07,zone_4,194
3114,2020-11-07,zone_5,154
3115,2020-11-07,zone_6,347
3116,2020-11-07,zone_7,106
3117,2020-11-07,zone_8,362
3118,2020-11-07,zone_9,65
3119,2020-11-07,zone_10,109
3120,2020-11-08,zone_1,119
3121,2020-11-08,zone_2,369
3122,2020-11-08,zone_3,106
3123,2020-11-08,zone_4,249
3124,2020-11-08,zone_5,157
3125,2020-11-08,zone_6,360
3126,2020-11-08,zone_7,105
3127,2020-11-08,zone_8,378
3128,2020-11-08,zone_9,80
3129,2020-11-08,zone_10,109
3130,2020-11-09,zone_1,114
3131,2020-11-09,zone_2,373
3132,2020-11-09,zone_3,133
3133,2020-11-09,zone_4,244
3134,2020-11-09,zone_5,186
3135,2020-11-09,zone_6,349
3136,2020-11-09,zone_7,102
3137,2020-11-09,zone_8,396
3138,2020-11-09,zone_9,73
3139,2020-11-09,zone_10,120
3140,2020-11-10,zone_1,97
3141,2020-11-10,zone_2,396
3142,2020-11-10,zone_3,105
3143,2020-11-10,zone_4,212
3144,2020-11-10,zone_5,165
3145,2020-11-10,zone_6,376
3146,2020-11-10,zone_7,91
3147,2020-11-10,zone_8,414
3148,2020-11-10,zone_9,73
3149,2020-11-10,zone_10,97
3150,2020-11-11,zone_1,108
3151,2020-11-11,zone_2,375
3152,2020-11-11,zone_3,84
3153,2020-11-11,zone_4,233
3154,2020-11-11,zone_5,192
3155,2020-11-11,zone_6,352
3156,2020-11-11,zone_7,105
3157,2020-11-11,zone_8,418
3158,2020-11-11,zone_9,67
3159,2020-11-11,zone_10,105
3160,2020-11-12,zone_1,117
3161,2020-11-12,zone_2,372
3162,2020-11-12,zone_3,194
3163,2020-11-12,zone_4,231
3164,2020-11-12,zone_5,159
3165,2020-11-12,zone_6,376
3166,2020-11-12,zone_7,79
3167,2020-11-12,zone_8,387
3168,2020-11-12,zone_9,77
3169,2020-11-12,zone_10,118
3170,2020-11-13,zone_1,106
3171,2020-11-13,zone_2,391
3172,2020-11-13,zone_3,140
3173,2020-11-13,zone_4,237
3174,2020-11-13,zone_5,164
3175,2020-11-13,zone_6,354
3176,2020-11-13,zone_7,113
3177,2020-11-13,zone_8,397
3178,2020-11-13,zone_9,83
3179,2020-11-13,zone_10,128
3180,2020-11-14,zone_1,102
3181,2020-11-14,zone_2,383
3182,2020-11-14,zone_3,99
3183,2020-11-14,zone_4,232
3184,2020-11-14,zone_5,163
3185,2020-11-14,zone_6,340
3186,2020-11-14,zone_7,115
3187,2020-11-14,zone_8,381
3188,2020-11-14,zone_9,76
3189,2020-11-14,zone_10,132
3190,2020-11-15,zone_1,122
3191,2020-11-15,zone_2,368
3192,2020-11-15,zone_3,117
3193,2020-11-15,zone_4,197
3194,2020-11-15,zone_5,182
3195,2020-11-15,zone_6,370
3196,2020-11-15,zone_7,114
3197,2020-11-15,zone_8,401
3198,2020-11-15,zone_9,77
3199,2020-11-15,zone_10,121
3200,2020-11-16,zone_1,127
3201,2020-11-16,zone_2,384
3202,2020-11-16,zone_3,111
3203,2020-11-16,zone_4,235
3204,2020-11-16,zone_5,150
3205,2020-11-16,zone_6,335
3206,2020-11-16,zone_7,115
3207,2020-11-16,zone_8,388
3208,2020-11-16,zone_9,65
3209,2020-11-16,zone_10,120
3210,2020-11-17,zone_1,114
3211,2020-11-17,zone_2,379
3212,2020-11-17,zone_3,105
3213,2020-11-17,zone_4,205
3214,2020-11-17,zone_5,183
3215,2020-11-17,zone_6,676
3216,2020-11-17,zone_7,95
3217,2020-11-17,zone_8,419
3218,2020-11-17,zone_9,74
3219,2020-11-17,zone_10,116
3220,2020-11-18,zone_1,171
3221,2020-11-18,zone_2,395
3222,2020-11-18,zone_3,111
3223,2020-11-18,zone_4,261
3224,2020-11-18,zone_5,165
3225,2020-11-18,zone_6,339
3226,2020-11-18,zone_7,102
3227,2020-11-18,zone_8,441
3228,2020-11-18,zone_9,77
3229,2020-11-18,zone_10,107
3230,2020-11-19,zone_1,116
3231,2020-11-19,zone_2,430
3232,2020-11-19,zone_3,125
3233,2020-11-19,zone_4,245
3234,2020-11-19,zone_5,188
3235,2020-11-19,zone_6,366
3236,2020-11-19,zone_7,78
3237,2020-11-19,zone_8,429
3238,2020-11-19,zone_9,88
3239,2020-11-19,zone_10,115
3240,2020-11-20,zone_1,104
3241,2020-11-20,zone_2,365
3242,2020-11-20,zone_3,122
3243,2020-11-20,zone_4,229
3244,2020-11-20,zone_5,216
3245,2020-11-20,zone_6,410
3246,2020-11-20,zone_7,103
3247,2020-11-20,zone_8,420
3248,2020-11-20,zone_9,68
3249,2020-11-20,zone_10,127
3250,2020-11-21,zone_1,116
3251,2020-11-21,zone_2,409
3252,2020-11-21,zone_3,137
3253,2020-11-21,zone_4,246
3254,2020-11-21,zone_5,233
3255,2020-11-21,zone_6,387
3256,2020-11-21,zone_7,102
3257,2020-11-21,zone_8,400
3258,2020-11-21,zone_9,64
3259,2020-11-21,zone_10,89
3260,2020-11-22,zone_1,108
3261,2020-11-22,zone_2,380
3262,2020-11-22,zone_3,92
3263,2020-11-22,zone_4,234
3264,2020-11-22,zone_5,176
3265,2020-11-22,zone_6,393
3266,2020-11-22,zone_7,109
3267,2020-11-22,zone_8,371
3268,2020-11-22,zone_9,74
3269,2020-11-22,zone_10,113
3270,2020-11-23,zone_1,109
3271,2020-11-23,zone_2,414
3272,2020-11-23,zone_3,124
3273,2020-11-23,zone_4,242
3274,2020-11-23,zone_5,185
3275,2020-11-23,zone_6,396
3276,2020-11-23,zone_7,112
3277,2020-11-23,zone_8,450
3278,2020-11-23,zone_9,90
3279,2020-11-23,zone_10,116
3280,2020-11-24,zone_1,102
3281,2020-11-24,zone_2,659
3282,2020-11-24,zone_3,119
3283,2020-11-24,zone_4,259
3284,2020-11-24,zone_5,180
3285,2020-11-24,zone_6,372
3286,2020-11-24,zone_7,113
3287,2020-11-24,zone_8,418
3288,2020-11-24,zone_9,75
3289,2020-11-24,zone_10,112
3290,2020-11-25,zone_1,127
3291,2020-11-25,zone_2,403
3292,2020-11-25,zone_3,125
3293,2020-11-25,zone_4,266
3294,2020-11-25,zone_5,164
3295,2020-11-25,zone_6,394
3296,2020-11-25,zone_7,99
3297,2020-11-25,zone_8,416
3298,2020-11-25,zone_9,80
3299,2020-11-25,zone_10,119
3300,2020-11-26,zone_1,132
3301,2020-11-26,zone_2,385
3302,2020-11-26,zone_3,107
3303,2020-11-26,zone_4,230
3304,2020-11-26,zone_5,184
3305,2020-11-26,zone_6,382
3306,2020-11-26,zone_7,107
3307,2020-11-26,zone_8,477
3308,2020-11-26,zone_9,89
3309,2020-11-26,zone_10,128
3310,2020-11-27,zone_1,117
3311,2020-11-27,zone_2,390
3312,2020-11-27,zone_3,109
3313,2020-11-27,zone_4,257
3314,2020-11-27,zone_5,182
3315,2020-11-27,zone_6,402
3316,2020-11-27,zone_7,157
3317,2020-11-27,zone_8,466
3318,2020-11-27,zone_9,76
3319,2020-11-27,zone_10,130
3320,2020-11-28,zone_1,109
3321,2020-11-28,zone_2,409
3322,2020-11-28,zone_3,115
3323,2020-11-28,zone_4,261
3324,2020-11-28,zone_5,182
3325,2020-11-28,zone_6,396
3326,2020-11-28,zone_7,184
3327,2020-11-28,zone_8,411
3328,2020-11-28,zone_9,80
3329,2020-11-28,zone_10,109
3330,2020-11-29,zone_1,143
3331,2020-11-29,zone_2,369
3332,2020-11-29,zone_3,121
3333,2020-11-29,zone_4,260
3334,2020-11-29,zone_5,184
3335,2020-11-29,zone_6,398
3336,2020-11-29,zone_7,134
3337,2020-11-29,zone_8,765
3338,2020-11-29,zone_9,88
3339,2020-11-29,zone_10,119
3340,2020-11-30,zone_1,115
3341,2020-11-30,zone_2,403
3342,2020-11-30,zone_3,110
3343,2020-11-30,zone_4,243
3344,2020-11-30,zone_5,195
3345,2020-11-30,zone_6,367
3346,2020-11-30,zone_7,114
