date,zone,new_cases
2022-01-26,zone_3,1017
2022-01-26,zone_4,2067
2022-01-26,zone_5,1539
2022-01-26,zone_6,3286
2022-01-26,zone_7,952
2022-01-26,zone_8,3591
2022-01-26,zone_9,684
2022-01-26,zone_10,999
2022-01-27,zone_1,964
2022-01-27,zone_2,3386
2022-01-27,zone_3,993
2022-01-27,zone_4,2064
2022-01-27,zone_5,1567
2022-01-27,zone_6,3230
2022-01-27,zone_7,950
2022-01-27,zone_8,3674
2022-01-27,zone_9,711
2022-01-27,zone_10,1074
2022-01-28,zone_1,975
2022-01-28,zone_2,3478
2022-01-28,zone_3,1052
2022-01-28,zone_4,2065
2022-01-28,zone_5,1581
2022-01-28,zone_6,4666
2022-01-28,zone_7,881
2022-01-28,zone_8,3686
2022-01-28,zone_9,700
2022-01-28,zone_10,1095
2022-01-29,zone_1,990
2022-01-29,zone_2,3486
2022-01-29,zone_3,1024
2022-01-29,zone_4,2082
2022-01-29,zone_5,1505
2022-01-29,zone_6,3299
2022-01-29,zone_7,954
2022-01-29,zone_8,3682
2022-01-29,zone_9,668
2022-01-29,zone_10,1096
2022-01-30,zone_1,1038
2022-01-30,zone_2,3394
2022-01-30,zone_3,988
2022-01-30,zone_4,2106
2022-01-30,zone_5,1608
2022-01-30,zone_6,3352
2022-01-30,zone_7,912
2022-01-30,zone_8,3768
2022-01-30,zone_9,655
2022-01-30,zone_10,1014
2022-01-31,zone_1,981
2022-01-31,zone_2,3516
2022-01-31,zone_3,1025
2022-01-31,zone_4,2063
2022-01-31,zone_5,1642
2022-01-31,zone_6,4234
2022-01-31,zone_7,923
2022-01-31,zone_8,3802
2022-01-31,zone_9,707
2022-01-31,zone_10,1048
2022-02-01,zone_1,1054
2022-02-01,zone_2,3487
2022-02-01,zone_3,1009
2022-02-01,zone_4,2004
2022-02-01,zone_5,1634
2022-02-01,zone_6,3409
2022-02-01,zone_7,976
2022-02-01,zone_8,5353
2022-02-01,zone_9,697
2022-02-01,zone_10,1068
2022-02-02,zone_1,1011
2022-02-02,zone_2,3441
2022-02-02,zone_3,1049
2022-02-02,zone_4,2069
2022-02-02,zone_5,1621
2022-02-02,zone_6,4507
2022-02-02,zone_7,903
2022-02-02,zone_8,3801
2022-02-02,zone_9,756
2022-02-02,zone_10,1075
2022-02-03,zone_1,962
2022-02-03,zone_2,3520
2022-02-03,zone_3,1041
2022-02-03,zone_4,2152
2022-02-03,zone_5,1634
2022-02-03,zone_6,3392
2022-02-03,zone_7,933
2022-02-03,zone_8,3750
2022-02-03,zone_9,693
2022-02-03,zone_10,1060
2022-02-04,zone_1,1056
2022-02-04,zone_2,3535
2022-02-04,zone_3,1082
2022-02-04,zone_4,2171
2022-02-04,zone_5,1685
2022-02-04,zone_6,3417
2022-02-04,zone_7,956
2022-02-04,zone_8,3715
2022-02-04,zone_9,700
2022-02-04,zone_10,1080
2022-02-05,zone_1,950
2022-02-05,zone_2,3478
2022-02-05,zone_3,1025
2022-02-05,zone_4,2163
2022-02-05,zone_5,1624
2022-02-05,zone_6,3359
2022-02-05,zone_7,926
2022-02-05,zone_8,3806
2022-02-05,zone_9,672
2022-02-05,zone_10,1059
2022-02-06,zone_1,1090
2022-02-06,zone_2,3600
2022-02-06,zone_3,1107
2022-02-06,zone_4,2149
2022-02-06,zone_5,1597
2022-02-06,zone_6,3419
2022-02-06,zone_7,946
2022-02-06,zone_8,3837
2022-02-06,zone_9,1433
2022-02-06,zone_10,1063
2022-02-07,zone_1,1003
2022-02-07,zone_2,3565
2022-02-07,zone_3,1064
2022-02-07,zone_4,2123
2022-02-07,zone_5,1671
2022-02-07,zone_6,3464
2022-02-07,zone_7,941
2022-02-07,zone_8,3906
2022-02-07,zone_9,702
2022-02-07,zone_10,1125
2022-02-08,zone_1,1042
2022-02-08,zone_2,3641
2022-02-08,zone_3,1088
2022-02-08,zone_4,2151
2022-02-08,zone_5,1701
2022-02-08,zone_6,3462
2022-02-08,zone_7,978
2022-02-08,zone_8,3963
2022-02-08,zone_9,677
2022-02-08,zone_10,1119
2022-02-09,zone_1,1024
2022-02-09,zone_2,3631
2022-02-09,zone_3,1084
2022-02-09,zone_4,2267
2022-02-09,zone_5,1633
2022-02-09,zone_6,3436
2022-02-09,zone_7,1065
2022-02-09,zone_8,3954
2022-02-09,zone_9,716
2022-02-09,zone_10,1126
2022-02-10,zone_1,987
2022-02-10,zone_2,3605
2022-02-10,zone_3,1088
2022-02-10,zone_4,4232
2022-02-10,zone_5,1683
2022-02-10,zone_6,3443
2022-02-10,zone_7,1030
2022-02-10,zone_8,3849
2022-02-10,zone_9,731
2022-02-10,zone_10,1082
2022-02-11,zone_1,1062
2022-02-11,zone_2,3668
2022-02-11,zone_3,1074
2022-02-11,zone_4,2138
2022-02-11,zone_5,1710
2022-02-11,zone_6,3511
2022-02-11,zone_7,1020
2022-02-11,zone_8,3972
2022-02-11,zone_9,728
2022-02-11,zone_10,1166
2022-02-12,zone_1,1082
2022-02-12,zone_2,3671
2022-02-12,zone_3,1071
2022-02-12,zone_4,2188
2022-02-12,zone_5,1763
2022-02-12,zone_6,3632
2022-02-12,zone_7,942
2022-02-12,zone_8,4110
2022-02-12,zone_9,721
2022-02-12,zone_10,1198
2022-02-13,zone_1,1058
2022-02-13,zone_2,3743
2022-02-13,zone_3,1150
2022-02-13,zone_4,2285
2022-02-13,zone_5,1818
2022-02-13,zone_6,3615
2022-02-13,zone_7,1007
2022-02-13,zone_8,4045
2022-02-13,zone_9,735
2022-02-13,zone_10,1143
2022-02-14,zone_1,1071
2022-02-14,zone_2,3646
2022-02-14,zone_3,1005
2022-02-14,zone_4,2185
2022-02-14,zone_5,1715
2022-02-14,zone_6,3665
2022-02-14,zone_7,1010
2022-02-14,zone_8,3908
2022-02-14,zone_9,731
2022-02-14,zone_10,1162
2022-02-15,zone_1,1078
2022-02-15,zone_2,3738
2022-02-15,zone_3,1130
2022-02-15,zone_4,2214
2022-02-15,zone_5,1735
2022-02-15,zone_6,3554
2022-02-15,zone_7,970
2022-02-15,zone_8,4008
2022-02-15,zone_9,766
2022-02-15,zone_10,1198
2022-02-16,zone_1,1010
2022-02-16,zone_2,3670
2022-02-16,zone_3,1131
2022-02-16,zone_4,2292
2022-02-16,zone_5,1736
2022-02-16,zone_6,3694
2022-02-16,zone_7,1462
2022-02-16,zone_8,4069
2022-02-16,zone_9,803
2022-02-16,zone_10,1094
2022-02-17,zone_1,1081
2022-02-17,zone_2,3798
2022-02-17,zone_3,1126
2022-02-17,zone_4,2240
2022-02-17,zone_5,1796
2022-02-17,zone_6,3701
2022-02-17,zone_7,1028
2022-02-17,zone_8,4111
2022-02-17,zone_9,735
2022-02-17,zone_10,1138
2022-02-18,zone_1,1042
2022-02-18,zone_2,3737
2022-02-18,zone_3,1107
2022-02-18,zone_4,2296
2022-02-18,zone_5,1762
2022-02-18,zone_6,3767
2022-02-18,zone_7,1020
2022-02-18,zone_8,4027
2022-02-18,zone_9,786
2022-02-18,zone_10,1173
2022-02-19,zone_1,1106
2022-02-19,zone_2,3853
2022-02-19,zone_3,1119
2022-02-19,zone_4,2321
2022-02-19,zone_5,1804
2022-02-19,zone_6,3697
2022-02-19,zone_7,1014
2022-02-19,zone_8,4160
2022-02-19,zone_9,761
2022-02-19,zone_10,1137
2022-02-20,zone_1,2015
2022-02-20,zone_2,3798
2022-02-20,zone_3,1151
2022-02-20,zone_4,2298
2022-02-20,zone_5,1758
2022-02-20,zone_6,3726
2022-02-20,zone_7,1077
2022-02-20,zone_8,4210
2022-02-20,zone_9,719
2022-02-20,zone_10,1189
2022-02-21,zone_1,1060
2022-02-21,zone_2,3884
2022-02-21,zone_3,1128
2022-02-21,zone_4,2283
2022-02-21,zone_5,1827
2022-02-21,zone_6,3742
2022-02-21,zone_7,1027
2022-02-21,zone_8,4217
2022-02-21,zone_9,760
2022-02-21,zone_10,1174
2022-02-22,zone_1,1139
2022-02-22,zone_2,3848
2022-02-22,zone_3,1141
2022-02-22,zone_4,2347
2022-02-22,zone_5,1837
2022-02-22,zone_6,3769
2022-02-22,zone_7,1061
2022-02-22,zone_8,4168
2022-02-22,zone_9,739
2022-02-22,zone_10,1207
2022-02-23,zone_1,1127
2022-02-23,zone_2,3959
2022-02-23,zone_3,1151
2022-02-23,zone_4,2337
2022-02-23,zone_5,1773
2022-02-23,zone_6,3735
2022-02-23,zone_7,1062
2022-02-23,zone_8,4141
2022-02-23,zone_9,773
2022-02-23,zone_10,1164
2022-02-24,zone_1,1092
2022-02-24,zone_2,3768
2022-02-24,zone_3,1164
2022-02-24,zone_4,2307
2022-02-24,zone_5,1802
2022-02-24,zone_6,3770
2022-02-24,zone_7,1049
2022-02-24,zone_8,4162
2022-02-24,zone_9,736
2022-02-24,zone_10,1167
2022-02-25,zone_1,1156
2022-02-25,zone_2,3813
2022-02-25,zone_3,1185
2022-02-25,zone_4,2339
2022-02-25,zone_5,1948
2022-02-25,zone_6,3858
2022-02-25,zone_7,1087
2022-02-25,zone_8,4239
2022-02-25,zone_9,786
2022-02-25,zone_10,1202
2022-02-26,zone_1,1148
2022-02-26,zone_2,7940
2022-02-26,zone_3,1136
2022-02-26,zone_4,2373
2022-02-26,zone_5,1806
2022-02-26,zone_6,3870
2022-02-26,zone_7,1074
2022-02-26,zone_8,4212
2022-02-26,zone_9,801
2022-02-26,zone_10,1224
2022-02-27,zone_1,1087
2022-02-27,zone_2,3990
2022-02-27,zone_3,1267
2022-02-27,zone_4,2489
2022-02-27,zone_5,1862
2022-02-27,zone_6,3753
2022-02-27,zone_7,1067
2022-02-27,zone_8,4239
2022-02-27,zone_9,808
2022-02-27,zone_10,1247
2022-02-28,zone_1,1206
2022-02-28,zone_2,3891
2022-02-28,zone_3,1189
2022-02-28,zone_4,2411
2022-02-28,zone_5,1868
2022-02-28,zone_6,3824
2022-02-28,zone_7,1155
2022-02-28,zone_8,4284
2022-02-28,zone_9,753
2022-02-28,zone_10,2026
2022-03-01,zone_1,1131
2022-03-01,zone_2,4050
2022-03-01,zone_3,2174
2022-03-01,zone_4,2434
2022-03-01,zone_5,1876
2022-03-01,zone_6,3792
2022-03-01,zone_7,1089
2022-03-01,zone_8,4322
2022-03-01,zone_9,858
2022-03-01,zone_10,1259
2022-03-02,zone_1,1148
2022-03-02,zone_2,4141
2022-03-02,zone_3,1166
2022-03-02,zone_4,2457
2022-03-02,zone_5,1905
2022-03-02,zone_6,3823
2022-03-02,zone_7,1141
2022-03-02,zone_8,4402
2022-03-02,zone_9,825
2022-03-02,zone_10,1268
2022-03-03,zone_1,1129
2022-03-03,zone_2,4097
2022-03-03,zone_3,1176
2022-03-03,zone_4,2506
2022-03-03,zone_5,1929
2022-03-03,zone_6,3995
2022-03-03,zone_7,1126
2022-03-03,zone_8,4364
2022-03-03,zone_9,801
2022-03-03,zone_10,1283
2022-03-04,zone_1,1128
2022-03-04,zone_2,4109
2022-03-04,zone_3,1229
2022-03-04,zone_4,2487
2022-03-04,zone_5,1903
2022-03-04,zone_6,3992
2022-03-04,zone_7,1077
2022-03-04,zone_8,4153
2022-03-04,zone_9,782
2022-03-04,zone_10,1268
2022-03-05,zone_1,1177
2022-03-05,zone_2,3994
2022-03-05,zone_3,1266
2022-03-05,zone_4,2493
2022-03-05,zone_5,1965
2022-03-05,zone_6,3981
2022-03-05,zone_7,1075
2022-03-05,zone_8,4394
2022-03-05,zone_9,833
2022-03-05,zone_10,1362
2022-03-06,zone_1,1170
2022-03-06,zone_2,4064
2022-03-06,zone_3,1224
2022-03-06,zone_4,2492
2022-03-06,zone_5,1815
2022-03-06,zone_6,3853
2022-03-06,zone_7,1114
2022-03-06,zone_8,6847
2022-03-06,zone_9,809
2022-03-06,zone_10,1281
2022-03-07,zone_1,1190
2022-03-07,zone_2,4177
2022-03-07,zone_3,1233
2022-03-07,zone_4,2602
2022-03-07,zone_5,1966
2022-03-07,zone_6,4022
2022-03-07,zone_7,1133
2022-03-07,zone_8,4519
2022-03-07,zone_9,819
2022-03-07,zone_10,1296
2022-03-08,zone_1,1189
2022-03-08,zone_2,4045
2022-03-08,zone_3,1232
2022-03-08,zone_4,2488
2022-03-08,zone_5,1967
2022-03-08,zone_6,3993
2022-03-08,zone_7,1116
2022-03-08,zone_8,4450
2022-03-08,zone_9,819
2022-03-08,zone_10,1292
2022-03-09,zone_1,1204
2022-03-09,zone_2,4154
2022-03-09,zone_3,1277
2022-03-09,zone_4,2450
2022-03-09,zone_5,1891
2022-03-09,zone_6,4050
2022-03-09,zone_7,1096
2022-03-09,zone_8,4424
2022-03-09,zone_9,806
2022-03-09,zone_10,1295
2022-03-10,zone_1,1239
2022-03-10,zone_2,4077
2022-03-10,zone_3,1237
2022-03-10,zone_4,2433
2022-03-10,zone_5,1936
2022-03-10,zone_6,4023
2022-03-10,zone_7,1171
2022-03-10,zone_8,4450
2022-03-10,zone_9,862
2022-03-10,zone_10,1346
2022-03-11,zone_1,1210
2022-03-11,zone_2,4242
2022-03-11,zone_3,1298
2022-03-11,zone_4,2568
2022-03-11,zone_5,1926
2022-03-11,zone_6,4130
2022-03-11,zone_7,1156
2022-03-11,zone_8,4479
2022-03-11,zone_9,779
2022-03-11,zone_10,1306
2022-03-12,zone_1,1173
2022-03-12,zone_2,4263
2022-03-12,zone_3,1276
2022-03-12,zone_4,2637
2022-03-12,zone_5,1846
2022-03-12,zone_6,4139
2022-03-12,zone_7,1179
2022-03-12,zone_8,4553
2022-03-12,zone_9,836
2022-03-12,zone_10,1353
2022-03-13,zone_1,1231
2022-03-13,zone_2,4311
2022-03-13,zone_3,1314
2022-03-13,zone_4,2519
2022-03-13,zone_5,1982
2022-03-13,zone_6,4038
2022-03-13,zone_7,1201
2022-03-13,zone_8,4401
2022-03-13,zone_9,875
2022-03-13,zone_10,1354
2022-03-14,zone_1,1186
2022-03-14,zone_2,4199
2022-03-14,zone_3,2107
2022-03-14,zone_4,2591
2022-03-14,zone_5,2035
2022-03-14,zone_6,4116
2022-03-14,zone_7,1172
2022-03-14,zone_8,4578
2022-03-14,zone_9,898
2022-03-14,zone_10,1345
2022-03-15,zone_1,1257
2022-03-15,zone_2,6102
2022-03-15,zone_3,1209
2022-03-15,zone_4,4702
2022-03-15,zone_5,2056
2022-03-15,zone_6,4224
2022-03-15,zone_7,1154
2022-03-15,zone_8,4584
2022-03-15,zone_9,846
2022-03-15,zone_10,1378
2022-03-16,zone_1,1261
2022-03-16,zone_2,4314
2022-03-16,zone_3,1286
2022-03-16,zone_4,2548
2022-03-16,zone_5,2042
2022-03-16,zone_6,4231
2022-03-16,zone_7,1187
2022-03-16,zone_8,4637
2022-03-16,zone_9,866
2022-03-16,zone_10,1306
2022-03-17,zone_1,1266
2022-03-17,zone_2,4394
2022-03-17,zone_3,1225
2022-03-17,zone_4,2659
2022-03-17,zone_5,2010
2022-03-17,zone_6,4180
2022-03-17,zone_7,1188
2022-03-17,zone_8,4704
2022-03-17,zone_9,876
2022-03-17,zone_10,1334
2022-03-18,zone_1,1926
2022-03-18,zone_2,4379
2022-03-18,zone_3,1288
2022-03-18,zone_4,2593
2022-03-18,zone_5,1998
2022-03-18,zone_6,4265
2022-03-18,zone_7,1142
2022-03-18,zone_8,4667
2022-03-18,zone_9,816
2022-03-18,zone_10,1394
2022-03-19,zone_1,1262
2022-03-19,zone_2,4392
2022-03-19,zone_3,1387
2022-03-19,zone_4,2730
2022-03-19,zone_5,2029
2022-03-19,zone_6,4282
2022-03-19,zone_7,1201
2022-03-19,zone_8,4761
2022-03-19,zone_9,913
2022-03-19,zone_10,1415
2022-03-20,zone_1,1264
2022-03-20,zone_2,4314
2022-03-20,zone_3,1328
2022-03-20,zone_4,2683
2022-03-20,zone_5,2068
2022-03-20,zone_6,4265
2022-03-20,zone_7,1205
2022-03-20,zone_8,4670
2022-03-20,zone_9,867
2022-03-20,zone_10,1358
2022-03-21,zone_1,1270
2022-03-21,zone_2,4529
2022-03-21,zone_3,1414
2022-03-21,zone_4,2685
2022-03-21,zone_5,1980
2022-03-21,zone_6,4380
2022-03-21,zone_7,1186
2022-03-21,zone_8,4711
2022-03-21,zone_9,914
2022-03-21,zone_10,1384
2022-03-22,zone_1,2200
2022-03-22,zone_2,4563
2022-03-22,zone_3,2141
2022-03-22,zone_4,2735
2022-03-22,zone_5,2093
2022-03-22,zone_6,4481
2022-03-22,zone_7,1225
2022-03-22,zone_8,4676
2022-03-22,zone_9,1088
2022-03-22,zone_10,1350
2022-03-23,zone_1,1276
2022-03-23,zone_2,4357
2022-03-23,zone_3,1299
2022-03-23,zone_4,2611
2022-03-23,zone_5,2155
2022-03-23,zone_6,4331
2022-03-23,zone_7,1171
2022-03-23,zone_8,4797
2022-03-23,zone_9,1267
2022-03-23,zone_10,1302
2022-03-24,zone_1,1355
2022-03-24,zone_2,4473
2022-03-24,zone_3,1289
2022-03-24,zone_4,2624
2022-03-24,zone_5,2062
2022-03-24,zone_6,4375
2022-03-24,zone_7,1174
2022-03-24,zone_8,4842
2022-03-24,zone_9,949
2022-03-24,zone_10,1855
2022-03-25,zone_1,1254
2022-03-25,zone_2,4631
2022-03-25,zone_3,1392
2022-03-25,zone_4,2801
2022-03-25,zone_5,2075
2022-03-25,zone_6,4235
2022-03-25,zone_7,1307
2022-03-25,zone_8,4920
2022-03-25,zone_9,935
2022-03-25,zone_10,1388
2022-03-26,zone_1,1330
2022-03-26,zone_2,4488
2022-03-26,zone_3,1369
2022-03-26,zone_4,2683
2022-03-26,zone_5,2133
2022-03-26,zone_6,4218
2022-03-26,zone_7,1261
2022-03-26,zone_8,4921
2022-03-26,zone_9,919
2022-03-26,zone_10,1287
2022-03-27,zone_1,1301
2022-03-27,zone_2,4635
2022-03-27,zone_3,1342
2022-03-27,zone_4,2784
2022-03-27,zone_5,2088
2022-03-27,zone_6,8528
2022-03-27,zone_7,1226
2022-03-27,zone_8,4927
2022-03-27,zone_9,916
2022-03-27,zone_10,1376
2022-03-28,zone_1,1327
2022-03-28,zone_2,8371
2022-03-28,zone_3,1381
2022-03-28,zone_4,2710
2022-03-28,zone_5,2139
2022-03-28,zone_6,4455
2022-03-28,zone_7,1193
2022-03-28,zone_8,4858
2022-03-28,zone_9,906
2022-03-28,zone_10,1426
2022-03-29,zone_1,1328
2022-03-29,zone_2,4626
2022-03-29,zone_3,1363
2022-03-29,zone_4,2707
2022-03-29,zone_5,2166
2022-03-29,zone_6,4446
2022-03-29,zone_7,1301
2022-03-29,zone_8,4930
2022-03-29,zone_9,895
2022-03-29,zone_10,1437
2022-03-30,zone_1,1341
2022-03-30,zone_2,4613
2022-03-30,zone_3,1430
2022-03-30,zone_4,2771
2022-03-30,zone_5,2162
2022-03-30,zone_6,4473
2022-03-30,zone_7,1311
2022-03-30,zone_8,4904
2022-03-30,zone_9,892
2022-03-30,zone_10,1426
2022-03-31,zone_1,1377
2022-03-31,zone_2,4621
2022-03-31,zone_3,1394
2022-03-31,zone_4,2729
2022-03-31,zone_5,2233
2022-03-31,zone_6,4508
2022-03-31,zone_7,1252
2022-03-31,zone_8,5192
2022-03-31,zone_9,921
2022-03-31,zone_10,1457
2022-04-01,zone_1,1348
2022-04-01,zone_2,4646
2022-04-01,zone_3,1430
2022-04-01,zone_4,2869
2022-04-01,zone_5,2108
2022-04-01,zone_6,4501
2022-04-01,zone_7,1244
2022-04-01,zone_8,5022
2022-04-01,zone_9,950
2022-04-01,zone_10,1442
2022-04-02,zone_1,1348
2022-04-02,zone_2,4706
2022-04-02,zone_3,1448
2022-04-02,zone_4,2810
2022-04-02,zone_5,2223
2022-04-02,zone_6,4497
2022-04-02,zone_7,1285
2022-04-02,zone_8,5260
2022-04-02,zone_9,962
2022-04-02,zone_10,1452
2022-04-03,zone_1,1367
2022-04-03,zone_2,4714
2022-04-03,zone_3,1387
2022-04-03,zone_4,2704
2022-04-03,zone_5,2220
2022-04-03,zone_6,4571
2022-04-03,zone_7,1311
2022-04-03,zone_8,5010
2022-04-03,zone_9,938
2022-04-03,zone_10,1365
2022-04-04,zone_1,1412
2022-04-04,zone_2,4801
2022-04-04,zone_3,1400
2022-04-04,zone_4,2864
2022-04-04,zone_5,2125
2022-04-04,zone_6,4441
2022-04-04,zone_7,1303
2022-04-04,zone_8,5097
2022-04-04,zone_9,966
2022-04-04,zone_10,1426
2022-04-05,zone_1,1413
2022-04-05,zone_2,4887
2022-04-05,zone_3,1426
2022-04-05,zone_4,2832
2022-04-05,zone_5,2308
2022-04-05,zone_6,4645
2022-04-05,zone_7,1282
2022-04-05,zone_8,5166
2022-04-05,zone_9,917
2022-04-05,zone_10,1463
2022-04-06,zone_1,1340
2022-04-06,zone_2,4725
2022-04-06,zone_3,1457
2022-04-06,zone_4,2910
2022-04-06,zone_5,2168
2022-04-06,zone_6,4608
2022-04-06,zone_7,1239
2022-04-06,zone_8,5104
2022-04-06,zone_9,928
2022-04-06,zone_10,1456
2022-04-07,zone_1,1338
2022-04-07,zone_2,4913
2022-04-07,zone_3,1414
2022-04-07,zone_4,2978
2022-04-07,zone_5,2185
2022-04-07,zone_6,4585
2022-04-07,zone_7,1313
2022-04-07,zone_8,5168
2022-04-07,zone_9,986
2022-04-07,zone_10,1497
2022-04-08,zone_1,1434
2022-04-08,zone_2,4765
2022-04-08,zone_3,1396
2022-04-08,zone_4,2941
2022-04-08,zone_5,2264
2022-04-08,zone_6,4692
2022-04-08,zone_7,1265
2022-04-08,zone_8,5312
2022-04-08,zone_9,991
2022-04-08,zone_10,1450
2022-04-09,zone_1,1380
2022-04-09,zone_2,4825
2022-04-09,zone_3,1496
2022-04-09,zone_4,2927
2022-04-09,zone_5,2166
2022-04-09,zone_6,4763
2022-04-09,zone_7,1371
2022-04-09,zone_8,5314
2022-04-09,zone_9,945
2022-04-09,zone_10,1494
2022-04-10,zone_1,1432
2022-04-10,zone_2,4929
2022-04-10,zone_3,1535
2022-04-10,zone_4,3816
2022-04-10,zone_5,2308
2022-04-10,zone_6,4716
2022-04-10,zone_7,1368
2022-04-10,zone_8,5180
2022-04-10,zone_9,1013
2022-04-10,zone_10,1497
2022-04-11,zone_1,1361
2022-04-11,zone_2,4919
2022-04-11,zone_3,1446
2022-04-11,zone_4,3019
2022-04-11,zone_5,2200
2022-04-11,zone_6,4744
2022-04-11,zone_7,1266
2022-04-11,zone_8,5198
2022-04-11,zone_9,1000
2022-04-11,zone_10,1542
2022-04-12,zone_1,1378
2022-04-12,zone_2,4901
2022-04-12,zone_3,1522
2022-04-12,zone_4,3004
2022-04-12,zone_5,2311
2022-04-12,zone_6,4680
2022-04-12,zone_7,1391
2022-04-12,zone_8,5267
2022-04-12,zone_9,1051
2022-04-12,zone_10,1481
2022-04-13,zone_1,1407
2022-04-13,zone_2,4838
2022-04-13,zone_3,1452
2022-04-13,zone_4,2983
2022-04-13,zone_5,2346
2022-04-13,zone_6,4796
2022-04-13,zone_7,1386
2022-04-13,zone_8,5308
2022-04-13,zone_9,1233
2022-04-13,zone_10,1525
2022-04-14,zone_1,1426
2022-04-14,zone_2,4996
2022-04-14,zone_3,1568
2022-04-14,zone_4,3101
2022-04-14,zone_5,2436
2022-04-14,zone_6,4879
2022-04-14,zone_7,1365
2022-04-14,zone_8,5377
2022-04-14,zone_9,1009
2022-04-14,zone_10,1584
2022-04-15,zone_1,1419
2022-04-15,zone_2,5068
2022-04-15,zone_3,1531
2022-04-15,zone_4,3015
2022-04-15,zone_5,2287
2022-04-15,zone_6,4881
2022-04-15,zone_7,1344
2022-04-15,zone_8,5536
2022-04-15,zone_9,1055
2022-04-15,zone_10,1605
2022-04-16,zone_1,1431
2022-04-16,zone_2,5038
2022-04-16,zone_3,1504
2022-04-16,zone_4,5383
2022-04-16,zone_5,2335
2022-04-16,zone_6,4795
2022-04-16,zone_7,1345
2022-04-16,zone_8,5456
2022-04-16,zone_9,1022
2022-04-16,zone_10,1576
2022-04-17,zone_1,1463
2022-04-17,zone_2,4889
2022-04-17,zone_3,1533
2022-04-17,zone_4,3060
2022-04-17,zone_5,2269
2022-04-17,zone_6,4916
2022-04-17,zone_7,1347
2022-04-17,zone_8,5576
2022-04-17,zone_9,957
2022-04-17,zone_10,1506
2022-04-18,zone_1,1439
2022-04-18,zone_2,5065
2022-04-18,zone_3,1519
2022-04-18,zone_4,3095
2022-04-18,zone_5,2331
2022-04-18,zone_6,4878
2022-04-18,zone_7,1395
2022-04-18,zone_8,5637
2022-04-18,zone_9,1016
2022-04-18,zone_10,1541
2022-04-19,zone_1,1421
2022-04-19,zone_2,5084
2022-04-19,zone_3,1529
2022-04-19,zone_4,3046
2022-04-19,zone_5,2373
2022-04-19,zone_6,4846
2022-04-19,zone_7,1374
2022-04-19,zone_8,5573
2022-04-19,zone_9,980
2022-04-19,zone_10,1525
2022-04-20,zone_1,1455
2022-04-20,zone_2,5057
2022-04-20,zone_3,1591
2022-04-20,zone_4,3134
2022-04-20,zone_5,2346
2022-04-20,zone_6,5069
2022-04-20,zone_7,1367
2022-04-20,zone_8,5573
2022-04-20,zone_9,983
2022-04-20,zone_10,1518
2022-04-21,zone_1,1492
2022-04-21,zone_2,5254
2022-04-21,zone_3,1526
2022-04-21,zone_4,3041
2022-04-21,zone_5,2363
2022-04-21,zone_6,4973
2022-04-21,zone_7,1398
2022-04-21,zone_8,5600
2022-04-21,zone_9,1001
2022-04-21,zone_10,1595
2022-04-22,zone_1,1530
2022-04-22,zone_2,5094
2022-04-22,zone_3,1612
2022-04-22,zone_4,3159
2022-04-22,zone_5,2413
2022-04-22,zone_6,4963
2022-04-22,zone_7,1411
2022-04-22,zone_8,5466
2022-04-22,zone_9,1069
2022-04-22,zone_10,1574
2022-04-23,zone_1,1478
2022-04-23,zone_2,5150
2022-04-23,zone_3,1584
2022-04-23,zone_4,3178
2022-04-23,zone_5,2410
2022-04-23,zone_6,4931
2022-04-23,zone_7,1434
2022-04-23,zone_8,5683
2022-04-23,zone_9,1024
2022-04-23,zone_10,1588
2022-04-24,zone_1,1491
2022-04-24,zone_2,9396
2022-04-24,zone_3,1613
2022-04-24,zone_4,3183
2022-04-24,zone_5,2433
2022-04-24,zone_6,5008
2022-04-24,zone_7,1444
2022-04-24,zone_8,5627
2022-04-24,zone_9,1098
2022-04-24,zone_10,1562
2022-04-25,zone_1,1540
2022-04-25,zone_2,5257
2022-04-25,zone_3,1574
2022-04-25,zone_4,3304
2022-04-25,zone_5,2409
2022-04-25,zone_6,5033
2022-04-25,zone_7,1527
2022-04-25,zone_8,9858
2022-04-25,zone_9,1060
2022-04-25,zone_10,1618
2022-04-26,zone_1,1491
2022-04-26,zone_2,5438
2022-04-26,zone_3,1588
2022-04-26,zone_4,3150
2022-04-26,zone_5,2445
2022-04-26,zone_6,5070
2022-04-26,zone_7,1399
2022-04-26,zone_8,5732
2022-04-26,zone_9,1057
2022-04-26,zone_10,1529
2022-04-27,zone_1,1576
2022-04-27,zone_2,5367
2022-04-27,zone_3,1578
2022-04-27,zone_4,3230
2022-04-27,zone_5,2458
2022-04-27,zone_6,5194
2022-04-27,zone_7,1440
2022-04-27,zone_8,5691
2022-04-27,zone_9,1076
2022-04-27,zone_10,1634
2022-04-28,zone_1,1580
2022-04-28,zone_2,5382
2022-04-28,zone_3,1609
2022-04-28,zone_4,3169
2022-04-28,zone_5,2487
2022-04-28,zone_6,5130
2022-04-28,zone_7,1396
2022-04-28,zone_8,5709
2022-04-28,zone_9,1110
2022-04-28,zone_10,1675
2022-04-29,zone_1,1543
2022-04-29,zone_2,5411
2022-04-29,zone_3,1571
2022-04-29,zone_4,3235
2022-04-29,zone_5,2515
2022-04-29,zone_6,5145
2022-04-29,zone_7,1455
2022-04-29,zone_8,5824
2022-04-29,zone_9,1083
2022-04-29,zone_10,1724
2022-04-30,zone_1,1519
